<<<<<<< HEAD
852 8778 147
853 8778 147
854 8778 147
855 8792 148
856 8792 148
857 8792 148
858 8792 148
859 8792 148
860 8778 147
861 8778 147
862 8778 147
863 8778 147
864 8792 148
865 8792 148
866 8806 149
867 8778 147
868 8778 147
869 8778 147
870 8764 146
871 8764 146
872 8778 147
873 8778 147
874 8778 147
875 8778 147
876 8778 147
877 8778 147
878 8778 147
879 8792 148
880 8792 148
881 8792 148
882 8792 148
883 8792 148
884 8792 148
885 8792 148
886 8792 148
887 8792 148
888 8778 147
889 8778 147
890 8778 147
891 8792 148
892 8792 148
893 8736 144
894 8792 148
895 8792 148
896 8792 148
897 8680 140
898 8680 140
899 8806 149
900 8806 149
901 8806 149
902 8792 148
903 8792 148
904 8792 148
905 8792 148
906 8792 148
907 8792 148
908 8792 148
909 8792 148
910 8792 148
911 8792 148
912 8792 148
913 8792 148
914 8792 148
915 8792 148
916 8792 148
917 8792 148
918 8806 149
919 8806 149
920 8806 149
921 8792 148
922 8792 148
923 8806 149
924 8792 148
925 8792 148
926 8792 148
927 8792 148
928 8792 148
929 8792 148
930 8792 148
931 8792 148
932 8792 148
933 8792 148
934 8792 148
935 8792 148
936 8792 148
937 8792 148
938 8792 148
939 8792 148
940 8792 148
941 8792 148
942 8792 148
943 8792 148
944 8792 148
945 8778 147
946 8778 147
947 8778 147
948 8736 144
949 8708 142
950 8680 140
951 8708 142
952 8792 148
953 8792 148
954 8652 138
955 8582 133
956 8582 133
957 8624 136
958 8694 141
959 8708 142
960 8792 148
961 8792 148
962 8792 148
963 8736 144
964 8806 149
965 8806 149
966 8792 148
967 8722 143
968 8680 140
969 8666 139
970 8708 142
971 8722 143
972 8778 147
973 8778 147
974 8778 147
975 8792 148
976 8792 148
977 8792 148
978 8792 148
979 8792 148
980 8792 148
981 8792 148
982 8792 148
983 8792 148
984 8792 148
985 8666 139
986 8666 139
987 8722 143
988 8792 148
989 8792 148
990 8778 147
991 8792 148
992 8792 148
993 8792 148
994 8736 144
995 8526 129
996 8512 128
997 8582 133
998 8792 148
999 8792 148
1000 8778 147
1001 8778 147
1002 8778 147
1003 8778 147
1004 8778 147
1005 8778 147
1006 8778 147
1007 8778 147
1008 8778 147
1009 8778 147
1010 8778 147
1011 8778 147
1012 8778 147
1013 8778 147
1014 8778 147
1015 8778 147
1016 8778 147
1017 8764 146
1018 8708 142
1019 8708 142
1020 8694 141
1021 8638 137
1022 8638 137
1023 8638 137
1024 8694 141
1025 8708 142
1026 8792 148
1027 8652 138
1028 8596 134
1029 8708 142
1030 8764 146
1031 8764 146
1032 8680 140
1033 8708 142
1034 8778 147
1035 8778 147
1036 8778 147
1037 8778 147
1038 8736 144
1039 8722 143
1040 8722 143
1041 8764 146
1042 8708 142
1043 8764 146
1044 8764 146
1045 8764 146
1046 8764 146
1047 8764 146
1048 8764 146
1049 8764 146
1050 8764 146
1051 8638 137
1052 8638 137
1053 8638 137
1054 8694 141
1055 8764 146
1056 8764 146
1057 8764 146
1058 8764 146
1059 8764 146
1060 8764 146
1061 8764 146
1062 8764 146
1063 8750 145
1064 8750 145
1065 8750 145
1066 8750 145
1067 8750 145
1068 8750 145
1069 8750 145
1070 8750 145
1071 8764 146
1072 8764 146
1073 8764 146
1074 8764 146
1075 8750 145
1076 8750 145
1077 8750 145
1078 8750 145
1079 8750 145
1080 8750 145
1081 8750 145
1082 8764 146
1083 8750 145
1084 8750 145
1085 8750 145
1086 8750 145
1087 8750 145
1088 8750 145
1089 8750 145
1090 8750 145
1091 8750 145
1092 8750 145
1093 8750 145
1094 8750 145
1095 8750 145
1096 8750 145
1097 8736 144
1098 8736 144
1099 8736 144
1100 8736 144
1101 8722 143
1102 8736 144
1103 8736 144
1104 8736 144
1105 8722 143
1106 8722 143
1107 8722 143
1108 8722 143
1109 8722 143
1110 8722 143
1111 8722 143
1112 8722 143
1113 8722 143
1114 8722 143
1115 8722 143
1116 8722 143
1117 8722 143
1118 8722 143
1119 8722 143
1120 8708 142
1121 8708 142
1122 8708 142
1123 8708 142
1124 8708 142
1125 8708 142
1126 8708 142
1127 8708 142
1128 8708 142
1129 8708 142
1130 8708 142
1131 8708 142
1132 8708 142
1133 8708 142
1134 8694 141
1135 8694 141
1136 8708 142
1137 8694 141
1138 8694 141
1139 8694 141
1140 8694 141
1141 8694 141
1142 8694 141
1143 8694 141
1144 8694 141
1145 8694 141
1146 8694 141
1147 8694 141
1148 8694 141
1149 8694 141
1150 8694 141
1151 8694 141
1152 8680 140
1153 8680 140
1154 8680 140
1155 8680 140
1156 8680 140
1157 8680 140
1158 8680 140
1159 8680 140
1160 8680 140
1161 8680 140
1162 8680 140
1163 8680 140
1164 8680 140
1165 8680 140
1166 8666 139
1167 8666 139
1168 8666 139
1169 8666 139
1170 8666 139
1171 8666 139
1172 8666 139
1173 8666 139
1174 8666 139
1175 8666 139
1176 8666 139
1177 8666 139
1178 8652 138
1179 8652 138
1180 8652 138
1181 8652 138
1182 8652 138
1183 8652 138
1184 8652 138
1185 8652 138
1186 8652 138
1187 8652 138
1188 8638 137
1189 8638 137
1190 8638 137
1191 8624 136
1192 8624 136
1193 8624 136
1194 8624 136
1195 8624 136
1196 8624 136
1197 8624 136
1198 8624 136
1199 8624 136
1200 8624 136
1201 8624 136
1202 8624 136
1203 8610 135
1204 8610 135
1205 8610 135
1206 8610 135
1207 8610 135
1208 8610 135
1209 8610 135
1210 8610 135
1211 8610 135
1212 8610 135
1213 8610 135
1214 8610 135
1215 8610 135
1216 8596 134
1217 8596 134
1218 8596 134
1219 8596 134
1220 8596 134
1221 8582 133
1222 8582 133
1223 8582 133
1224 8582 133
1225 8582 133
1226 8582 133
1227 8568 132
1228 8568 132
1229 8568 132
1230 8568 132
1231 8568 132
1232 8568 132
1233 8568 132
1234 8568 132
1235 8568 132
1236 8554 131
1237 8554 131
1238 8554 131
1239 8540 130
1240 8540 130
1241 8540 130
1242 8554 131
1243 8554 131
1244 8554 131
1245 8554 131
1246 8540 130
1247 8526 129
1248 8526 129
1249 8526 129
1250 8526 129
1251 8512 128
1252 8512 128
1253 8512 128
1254 8512 128
1255 8498 127
1256 8498 127
1257 8498 127
1258 8498 127
1259 8498 127
1260 8498 127
1261 8484 126
1262 8484 126
1263 8484 126
1264 8484 126
1265 8470 125
1266 8470 125
1267 8470 125
1268 8470 125
1269 8470 125
1270 8484 126
1272 8470 125
1273 8456 124
1275 8470 125
1284 8428 122
1285 8428 122
712 9225 135
713 9225 135
714 9225 135
715 9225 135
716 9225 135
717 9225 135
718 9225 135
719 9240 136
720 9240 136
721 9255 137
724 9255 137
725 9255 137
729 9285 139
730 9285 139
731 9300 140
732 9300 140
733 9300 140
734 9300 140
735 9300 140
736 9300 140
737 9300 140
738 9300 140
739 9300 140
742 9300 140
743 9315 141
744 9315 141
745 9315 141
746 9330 142
747 9330 142
748 9330 142
749 9345 143
750 9345 143
751 9345 143
752 9345 143
753 9345 143
754 9345 143
755 9345 143
756 9345 143
757 9345 143
758 9345 143
759 9345 143
760 9345 143
761 9360 144
762 9360 144
763 9360 144
764 9360 144
765 9360 144
766 9360 144
767 9360 144
768 9360 144
769 9360 144
770 9375 145
771 9375 145
772 9375 145
773 9375 145
774 9375 145
775 9375 145
776 9375 145
777 9375 145
778 9375 145
779 9390 146
780 9375 145
781 9390 146
782 9390 146
783 9390 146
784 9390 146
785 9390 146
786 9390 146
787 9390 146
788 9390 146
789 9405 147
790 9405 147
791 9405 147
792 9405 147
793 9405 147
794 9405 147
795 9405 147
796 9405 147
797 9405 147
798 9405 147
799 9405 147
800 9405 147
801 9405 147
802 9405 147
803 9405 147
804 9405 147
805 9405 147
806 9405 147
807 9420 148
808 9420 148
809 9420 148
810 9420 148
811 9420 148
812 9420 148
813 9420 148
814 9420 148
815 9420 148
816 9435 149
817 9435 149
818 9435 149
819 9435 149
820 9435 149
821 9420 148
822 9420 148
823 9435 149
824 9435 149
825 9435 149
826 9255 137
827 9255 137
828 9270 138
829 9285 139
830 9270 138
831 9450 150
832 9450 150
833 9450 150
834 9450 150
835 9450 150
836 9450 150
837 9450 150
838 9450 150
839 9450 150
840 9450 150
841 9435 149
842 9450 150
843 9450 150
844 9450 150
845 9450 150
846 9450 150
847 9375 145
848 9285 139
849 9270 138
850 9285 139
851 9360 144
852 9360 144
853 9435 149
854 9435 149
855 9450 150
856 9450 150
857 9450 150
858 9450 150
859 9450 150
860 9435 149
861 9450 150
862 9420 148
863 9435 149
864 9420 148
865 9420 148
866 9420 148
867 9435 149
868 9390 146
869 9315 141
870 9315 141
871 9300 140
872 9315 141
873 9300 140
874 9300 140
875 9345 143
876 9450 150
877 9435 149
878 9390 146
879 9390 146
880 9405 147
881 9450 150
882 9435 149
883 9435 149
884 9435 149
885 9435 149
886 9435 149
887 9435 149
888 9450 150
889 9450 150
890 9450 150
891 9450 150
892 9450 150
893 9435 149
894 9435 149
895 9450 150
896 9450 150
897 9450 150
898 9435 149
899 9345 143
900 9285 139
901 9300 140
902 9345 143
903 9450 150
904 9450 150
905 9435 149
906 9450 150
907 9465 151
908 9465 151
909 9465 151
910 9465 151
911 9465 151
912 9465 151
913 9480 152
914 9450 150
915 9390 146
916 9360 144
917 9360 144
918 9285 139
919 9375 145
920 9405 147
921 9405 147
922 9405 147
923 9405 147
924 9375 145
925 9360 144
926 9375 145
927 9405 147
928 9435 149
929 9450 150
930 9450 150
931 9450 150
932 9435 149
933 9420 148
934 9435 149
935 9435 149
936 9450 150
937 9450 150
938 9435 149
939 9435 149
940 9435 149
941 9435 149
942 9450 150
943 9435 149
944 9435 149
945 9435 149
946 9405 147
947 9405 147
948 9435 149
949 9435 149
950 9375 145
951 9330 142
952 9315 141
953 9315 141
954 9315 141
955 9315 141
956 9255 137
957 9225 135
958 9285 139
959 9375 145
960 9375 145
961 9420 148
962 9390 146
963 9300 140
964 9300 140
965 9315 141
966 9225 135
967 9225 135
968 9240 136
969 9210 134
970 9300 140
971 9330 142
972 9330 142
973 9375 145
974 9435 149
975 9390 146
976 9435 149
977 9405 147
978 9375 145
979 9375 145
980 9375 145
981 9360 144
982 9360 144
983 9270 138
984 9315 141
985 9345 143
986 9315 141
987 9210 134
988 9285 139
989 9360 144
990 9300 140
991 9300 140
992 9315 141
993 9405 147
994 9375 145
995 9345 143
996 9300 140
997 9360 144
998 9420 148
999 9420 148
1000 9420 148
1001 9435 149
1002 9450 150
1003 9435 149
1004 9435 149
1005 9360 144
1006 9360 144
1007 9390 146
1008 9390 146
1009 9360 144
1010 9360 144
1011 9360 144
1012 9330 142
1013 9315 141
1014 9330 142
1015 9375 145
1016 9435 149
1017 9450 150
1018 9390 146
1019 9330 142
1020 9180 132
1021 9180 132
1022 9255 137
1023 9315 141
1024 9270 138
1025 9270 138
1026 9270 138
1027 9285 139
1028 9330 142
1029 9435 149
1030 9420 148
1031 9420 148
1032 9420 148
1033 9420 148
1034 9375 145
1035 9240 136
1036 9285 139
1037 9435 149
1038 9435 149
1039 9420 148
1040 9420 148
1041 9435 149
1042 9390 146
1043 9330 142
1044 9300 140
1045 9300 140
1046 9315 141
1047 9315 141
1048 9315 141
1049 9315 141
1050 9315 141
1051 9375 145
1052 9420 148
1053 9420 148
1054 9420 148
1055 9420 148
1056 9420 148
1057 9420 148
1058 9420 148
1059 9405 147
1060 9405 147
1061 9405 147
1062 9405 147
1063 9405 147
1064 9420 148
1065 9420 148
1066 9300 140
1067 9285 139
1068 9285 139
1069 9285 139
1070 9285 139
1071 9285 139
1072 9345 143
1073 9420 148
1074 9405 147
1075 9405 147
1076 9405 147
1077 9405 147
1078 9405 147
1079 9405 147
1080 9405 147
1081 9420 148
1082 9420 148
1083 9405 147
1084 9405 147
1085 9405 147
1086 9405 147
1087 9405 147
1088 9405 147
1089 9405 147
1090 9405 147
1091 9405 147
1092 9405 147
1093 9405 147
1094 9405 147
1095 9390 146
1096 9390 146
1097 9390 146
1098 9390 146
1099 9390 146
1100 9390 146
1101 9390 146
1102 9390 146
1103 9390 146
1104 9390 146
1105 9390 146
1106 9390 146
1107 9390 146
1108 9390 146
1109 9405 147
1110 9405 147
1111 9390 146
1112 9390 146
1113 9390 146
1114 9390 146
1115 9390 146
1116 9375 145
1117 9375 145
1118 9375 145
1119 9375 145
1120 9375 145
1121 9375 145
1122 9360 144
1123 9360 144
1124 9360 144
1125 9360 144
1126 9360 144
1127 9360 144
1128 9360 144
1129 9360 144
1130 9360 144
1131 9360 144
1132 9360 144
1133 9360 144
1134 9360 144
1135 9360 144
1136 9360 144
1137 9360 144
1138 9360 144
1139 9360 144
1140 9360 144
1141 9345 143
1142 9345 143
1143 9345 143
1144 9345 143
1145 9345 143
1146 9345 143
1147 9345 143
1148 9345 143
1149 9345 143
1150 9360 144
1151 9345 143
1152 9345 143
1153 9345 143
1154 9345 143
1155 9345 143
1156 9345 143
1157 9345 143
1158 9345 143
1159 9345 143
1160 9345 143
1161 9345 143
1162 9330 142
1163 9330 142
1164 9330 142
1165 9330 142
1166 9330 142
1167 9330 142
1168 9330 142
1169 9330 142
1170 9330 142
1171 9330 142
1172 9330 142
1173 9330 142
1174 9315 141
1175 9315 141
1176 9315 141
1177 9315 141
1178 9315 141
1179 9315 141
1180 9315 141
1181 9315 141
1182 9315 141
1183 9315 141
1184 9315 141
1185 9315 141
1186 9315 141
1187 9300 140
1188 9300 140
1189 9300 140
1190 9300 140
1191 9300 140
1192 9300 140
1193 9300 140
1194 9300 140
1195 9315 141
1196 9300 140
1197 9300 140
1198 9300 140
1199 9300 140
1200 9300 140
1201 9300 140
1202 9300 140
1203 9285 139
1204 9285 139
1205 9285 139
1206 9285 139
1207 9285 139
1208 9270 138
1209 9270 138
1210 9255 137
1211 9270 138
1212 9255 137
1213 9270 138
1214 9270 138
1215 9255 137
1216 9255 137
1217 9255 137
1218 9255 137
1219 9240 136
1220 9240 136
1221 9240 136
1222 9240 136
1223 9240 136
1224 9240 136
1225 9240 136
1226 9240 136
1227 9240 136
1228 9240 136
1229 9240 136
1230 9240 136
1231 9240 136
1232 9240 136
1233 9225 135
1234 9225 135
1235 9225 135
1236 9225 135
1237 9225 135
1238 9225 135
1239 9225 135
1240 9210 134
1241 9210 134
1242 9210 134
1243 9210 134
1244 9210 134
1245 9210 134
1246 9195 133
1247 9195 133
1248 9195 133
1249 9195 133
1250 9195 133
1251 9195 133
1252 9180 132
1253 9180 132
1254 9180 132
1255 9180 132
1256 9180 132
1257 9180 132
1258 9180 132
1259 9165 131
1260 9165 131
1261 9165 131
1262 9165 131
1263 9165 131
1264 9165 131
1265 9150 130
1266 9150 130
1267 9150 130
1268 9150 130
1269 9150 130
1270 9135 129
1271 9135 129
1272 9135 129
1273 9135 129
1274 9135 129
1275 9135 129
1276 9120 128
1277 9120 128
1278 9120 128
1279 9120 128
1280 9120 128
1281 9105 127
1282 9105 127
1283 9090 126
1284 9090 126
1285 9090 126
1286 9090 126
1287 9105 127
1291 9075 125
1292 9075 125
1293 9075 125
1294 9075 125
1295 9075 125
1296 9060 124
1297 9045 123
1298 9060 124
1299 9060 124
705 9920 139
706 9920 139
707 9920 139
714 9936 140
715 9936 140
716 9936 140
717 9936 140
718 9936 140
719 9936 140
720 9952 141
721 9936 140
722 9952 141
723 9952 141
724 9952 141
725 9952 141
726 9968 142
727 9968 142
728 9968 142
729 9968 142
730 9968 142
731 9984 143
732 9984 143
733 9984 143
734 9984 143
735 9984 143
736 9984 143
737 10000 144
738 9984 143
739 10000 144
740 10000 144
741 10000 144
742 10000 144
743 10000 144
744 10000 144
745 10000 144
746 10016 145
747 10016 145
748 10016 145
749 10016 145
750 10016 145
751 10016 145
752 10016 145
753 10016 145
754 10032 146
755 10032 146
756 10032 146
757 10032 146
758 10032 146
759 10032 146
760 10032 146
761 10048 147
762 10048 147
763 10048 147
764 10048 147
765 10048 147
766 10048 147
767 10048 147
768 10048 147
769 10048 147
770 10048 147
771 10048 147
772 10064 148
773 10064 148
774 10064 148
775 10064 148
776 10064 148
777 10064 148
778 10064 148
779 10064 148
780 10064 148
781 10064 148
782 10064 148
783 10064 148
784 10064 148
785 10080 149
786 10080 149
787 10080 149
788 10080 149
789 10080 149
790 10080 149
791 10064 148
792 10080 149
793 10080 149
794 10080 149
795 10080 149
796 10080 149
797 10080 149
798 10080 149
799 10096 150
800 10096 150
801 10112 151
802 10096 150
803 10080 149
804 10096 150
805 10080 149
806 10080 149
807 10080 149
808 10080 149
809 10080 149
810 10080 149
811 10080 149
812 10080 149
813 10080 149
814 10080 149
815 10080 149
816 10080 149
817 10080 149
818 10080 149
819 10064 148
820 10080 149
821 10080 149
822 10096 150
823 10096 150
824 10080 149
825 10080 149
826 10080 149
827 10096 150
828 10096 150
829 10096 150
830 10096 150
831 10080 149
832 10080 149
833 10096 150
834 10096 150
835 10096 150
836 10080 149
837 10080 149
838 10080 149
839 10080 149
840 10080 149
841 10080 149
842 10080 149
843 10080 149
844 10080 149
845 10080 149
846 10112 151
847 10112 151
848 10096 150
849 10096 150
850 10096 150
851 10096 150
852 10096 150
853 10080 149
854 10080 149
855 10080 149
856 10080 149
857 10080 149
858 10080 149
859 10080 149
860 10096 150
861 10080 149
862 10096 150
863 10080 149
864 10080 149
865 10096 150
866 10096 150
867 10096 150
868 10096 150
869 10048 147
870 10048 147
871 10016 145
872 10048 147
873 10016 145
874 10096 150
875 10096 150
876 10064 148
877 10064 148
878 10064 148
879 10096 150
880 10080 149
881 10080 149
882 10032 146
883 10096 150
884 10096 150
885 10064 148
886 10064 148
887 10032 146
888 10080 149
889 10096 150
890 10096 150
891 10080 149
892 10096 150
893 10096 150
894 10064 148
895 10048 147
896 10064 148
897 10048 147
898 10064 148
899 10064 148
900 10048 147
901 10032 146
902 10016 145
903 9984 143
904 9968 142
905 9984 143
906 10016 145
907 10080 149
908 10080 149
909 10080 149
910 10080 149
911 10080 149
912 10064 148
913 10048 147
914 10032 146
915 10000 144
916 10000 144
917 10016 145
918 9984 143
919 10016 145
920 10096 150
921 10032 146
922 10000 144
923 10000 144
924 9984 143
925 9952 141
926 9920 139
927 9904 138
928 9920 139
929 9936 140
930 9904 138
931 9952 141
932 10016 145
933 10032 146
934 10048 147
935 10048 147
936 10032 146
937 10032 146
938 10048 147
939 10064 148
940 10080 149
941 10064 148
942 10048 147
943 10048 147
944 10032 146
945 10032 146
946 10048 147
947 10016 145
948 10016 145
949 10032 146
950 10048 147
951 10064 148
952 10064 148
953 10032 146
954 9920 139
955 9920 139
956 9888 137
957 9920 139
958 10016 145
959 10000 144
960 9968 142
961 10016 145
962 10016 145
963 10016 145
964 9968 142
965 9984 143
966 9984 143
967 9968 142
968 9920 139
969 9920 139
970 9872 136
971 9904 138
972 9984 143
973 10048 147
974 10016 145
975 10016 145
976 9984 143
977 9984 143
978 10032 146
979 10032 146
980 10048 147
981 10048 147
982 9984 143
983 9952 141
984 9952 141
985 9952 141
986 10000 144
987 9952 141
988 9952 141
989 9936 140
990 9888 137
991 9936 140
992 9952 141
993 9984 143
994 10000 144
995 9968 142
996 9904 138
997 9936 140
998 9984 143
999 10032 146
1000 10032 146
1001 9984 143
1002 9984 143
1003 9952 141
1004 9936 140
1005 9936 140
1006 9936 140
1007 9936 140
1008 9904 138
1009 9936 140
1010 9968 142
1011 9968 142
1012 9952 141
1013 9920 139
1014 9888 137
1015 9952 141
1016 9904 138
1017 9920 139
1018 9952 141
1019 9984 143
1020 10048 147
1021 10048 147
1022 10000 144
1023 10000 144
1024 10016 145
1025 9952 141
1026 9904 138
1027 9888 137
1028 9888 137
1029 9952 141
1030 9984 143
1031 9984 143
1032 9968 142
1033 9952 141
1034 9952 141
1035 9840 134
1036 9872 136
1037 9920 139
1038 9952 141
1039 10000 144
1040 9984 143
1041 9984 143
1042 10032 146
1043 9984 143
1044 9952 141
1045 9968 142
1046 10000 144
1047 10000 144
1048 10000 144
1049 10000 144
1050 9968 142
1051 10000 144
1052 9984 143
1053 9968 142
1054 9968 142
1055 9968 142
1056 9968 142
1057 9952 141
1058 9904 138
1059 9888 137
1060 9888 137
1061 9904 138
1062 9920 139
1063 9952 141
1064 9952 141
1065 9952 141
1066 9936 140
1067 9952 141
1068 9952 141
1069 9984 143
1070 9984 143
1071 9952 141
1072 10016 145
1073 10064 148
1074 10048 147
1075 10048 147
1076 10048 147
1077 10064 148
1078 10016 145
1079 9968 142
1080 9968 142
1081 9968 142
1082 9984 143
1083 10016 145
1084 10016 145
1085 10064 148
1086 10048 147
1087 10048 147
1088 10048 147
1089 10064 148
1090 10048 147
1091 10048 147
1092 10048 147
1093 10048 147
1094 10048 147
1095 10048 147
1096 10048 147
1097 10000 144
1098 9984 143
1099 10032 146
1100 10048 147
1101 10048 147
1102 10048 147
1103 10032 146
1104 10032 146
1105 10048 147
1106 10048 147
1107 10032 146
1108 10032 146
1109 10032 146
1110 10032 146
1111 10032 146
1112 10032 146
1113 10032 146
1114 10032 146
1115 10032 146
1116 10032 146
1117 10048 147
1118 10048 147
1119 10048 147
1120 10048 147
1121 10048 147
1122 10048 147
1123 10048 147
1124 10048 147
1125 10032 146
1126 10032 146
1127 10032 146
1128 10032 146
1129 10032 146
1130 10032 146
1131 10032 146
1132 10032 146
1133 10032 146
1134 10032 146
1135 10016 145
1136 10016 145
1137 10016 145
1138 10016 145
1139 10016 145
1140 10016 145
1141 10016 145
1142 10032 146
1143 10032 146
1144 10016 145
1145 10016 145
1146 10016 145
1147 10000 144
1148 10000 144
1149 10000 144
1150 10000 144
1151 10000 144
1152 10000 144
1153 10000 144
1154 10000 144
1155 10000 144
